ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-11-10,228.3434288639357,210.6370974834619,256.1307162509553,228.3434288639357,228.3434288639357,4.3925354620745285,4.3925354620745285,4.3925354620745285,4.3925354620745285,4.3925354620745285,4.3925354620745285,0.0,0.0,0.0,232.73596432601025
2023-11-13,228.13826239949879,210.95530602950504,254.69963485748062,228.13826239949879,228.13826239949879,3.9335692118215526,3.9335692118215526,3.9335692118215526,3.9335692118215526,3.9335692118215526,3.9335692118215526,0.0,0.0,0.0,232.07183161132033
2023-11-14,228.0698735780198,211.32428371086846,255.71865160169096,228.0698735780198,228.0698735780198,6.0136845671383865,6.0136845671383865,6.0136845671383865,6.0136845671383865,6.0136845671383865,6.0136845671383865,0.0,0.0,0.0,234.0835581451582
2023-11-15,228.00148475654083,209.79782278807332,255.47355497818708,228.00148475654083,228.00148475654083,5.485970907465788,5.485970907465788,5.485970907465788,5.485970907465788,5.485970907465788,5.485970907465788,0.0,0.0,0.0,233.48745566400663
2023-11-16,227.93309593506189,208.3136927997125,253.76496069193502,227.93309593506189,227.93309593506189,4.121344662295467,4.121344662295467,4.121344662295467,4.121344662295467,4.121344662295467,4.121344662295467,0.0,0.0,0.0,232.05444059735734
2023-11-17,227.86470711358288,209.59604023615873,254.73744078298174,227.86470711358288,227.86470711358288,4.392535462073768,4.392535462073768,4.392535462073768,4.392535462073768,4.392535462073768,4.392535462073768,0.0,0.0,0.0,232.25724257565665
2023-11-20,227.65954063452844,208.56767842787767,255.30771956844112,227.65954063452844,227.65954063452844,3.933569211768091,3.933569211768091,3.933569211768091,3.933569211768091,3.933569211768091,3.933569211768091,0.0,0.0,0.0,231.59310984629653
2023-11-21,227.59115180817693,211.19863862145607,256.2694731412556,227.59115180817693,227.59115180817693,6.013684567134107,6.013684567134107,6.013684567134107,6.013684567134107,6.013684567134107,6.013684567134107,0.0,0.0,0.0,233.60483637531104
2023-11-22,227.52276298182545,209.6868486650143,253.73577227504984,227.52276298182545,227.52276298182545,5.485970907465381,5.485970907465381,5.485970907465381,5.485970907465381,5.485970907465381,5.485970907465381,0.0,0.0,0.0,233.00873388929082
2023-11-24,227.3859853291225,208.56955465033025,253.87608585502338,227.3859853291225,227.3859853291225,4.392535462053721,4.392535462053721,4.392535462053721,4.392535462053721,4.392535462053721,4.392535462053721,0.0,0.0,0.0,231.77852079117622
2023-11-27,227.18081885006808,207.2026838789542,254.0270155787283,227.18081885006808,227.18081885006808,3.9335692117806658,3.9335692117806658,3.9335692117806658,3.9335692117806658,3.9335692117806658,3.9335692117806658,0.0,0.0,0.0,231.11438806184876
